10.1103/PhysRevB.72.125406|2005-09-02|73.20|b'aitor  bergara><a.  rodriguez-prieto'
10.1103/PhysRevB.72.125408|2005-09-06|73.20|b'gil a. farias><fran\xc3\xa7ois m. peeters><marcos h. degani'
10.1103/PhysRevB.72.125414|2005-09-09|73.20|b'b\xc3\xb6rje  johansson><bo\xc2\xa8rje  johansson><kersti  hermansson><natalia v. skorodumova'
10.1103/PhysRevB.72.125419|2005-09-14|78.67|b'c. y. ng><t. p. chen><y. h. liu><sun yiu fung><lu  ding'
10.1103/PhysRevB.72.125429|2005-09-23|78.67|b'hiroto  kuroda><j. r. zhang><z. z. xu><r. x. li><t. q. jia><j. r. qiu><m. j. huang><x. k. he><f. l. zhao><h. x. chen'
10.1103/PhysRevB.72.125433|2005-09-29|73.20|b'mariana  weissmann><ana mar\xc3\xada llois><mar\xc3\xada andrea barral'
10.1103/PhysRevB.72.125435|2005-09-30|73.20|b'christian  els\xc3\xa4sser><manfred  r\xc3\xbchle><klaus  van benthem'
10.1103/PhysRevB.72.134207|2005-10-28|73.20|b'a. d. chakrabarti'
10.1103/PhysRevB.72.134301|2005-10-04|78.67|b'c. m. li><chang q. sun><s. x. li><l. k. pan'
10.1103/PhysRevB.72.144425|2005-10-27|73.20|b'peter  kratzer><h. s. wu><matthias  scheffler'
10.1103/PhysRevB.72.153302|2005-10-03|78.67|b'il\xe2\x80\x99ya ya. gerlovin><michio  ikezawa><sergey yu. verbin><ivan v. ignatiev><yasuaki  masumoto><bipul  pal'
10.1103/PhysRevB.72.153310|2005-10-21|78.67|b'valerio  olevano><mauro  bruno><rodolfo  del sole><andrea  marini><alexandre n. kholod><maurizia  palummo><stefano  ossicini'
10.1103/PhysRevB.72.153313|2005-10-26|73.20|b'j. l. movilla><juan  bisquert><germ\xc3\xa0  garcia-belmonte><josep  planelles'
10.1103/PhysRevB.72.153315|2005-10-27|78.67|b's.  tsujino><detlev  gr\xc3\xbctzmacher><hans  sigg><l.  diehl><thomas  fromherz><c.  falub><a.  borak'
10.1103/PhysRevB.72.153316|2005-10-28|73.20|b'guido l. chiarotti><g.  bussetti><c.  goletti><pietro  chiaradia'
10.1103/PhysRevB.72.153402|2005-10-04|73.20|b's. n. behera><shyamalendu m. bose><s.  gayen'
10.1103/PhysRevB.72.153406|2005-10-17|73.20|b'p. j. sheng><bo  hou><weijia  wen><l. h. zhou><c. t. chan'
10.1103/PhysRevB.72.153407|2005-10-18|73.20|b'patrick  bruno><a. n. klavsyuk><valeri s. stepanyuk><larissa  niebergall'
10.1103/PhysRevB.72.153409|2005-10-21|73.20|b'susumu  okada'
10.1103/PhysRevB.72.153412|2005-10-31|73.20|b'r.  friedlein><hirohiko  fukagawa><satoshi  kera><hiroyuki  yamane><nobuo  ueno><koji kamiya okudaira><s.  nagamatsu'
10.1103/PhysRevB.72.155115|2005-10-20|73.20|b'ralph  claessen><j.  sch\xc3\xa4fer><peter  blaha><markus  hoinkis><eli  rotenberg'
10.1103/PhysRevB.72.155117|2005-10-24|78.67|b'i. v. zozoulenko><a. i. rahachou'
10.1103/PhysRevB.72.155118|2005-10-25|78.67|b'e.  reyes><a. a. krokhin><j. a. roberts'
10.1103/PhysRevB.72.155307|2005-10-12|78.67|b'hideaki  saito><kazuo  nakamura><junichi  fujikata><kenichi  nishi><shunsuke  kono><keishi  ohashi><akihiro  kirihara><akihisa  tomita'
10.1103/PhysRevB.72.155309|2005-10-13|78.67|b'mark s. sherwin><c. s. wang><l. a. coldren><m. p. hanson><v.  ciulin><arthur c. gossard><a. s. huntington><s. g. carter'
10.1103/PhysRevB.72.155310|2005-10-13|78.67|b'k.  unterrainer><f. f. schrey><g\xc3\xa9rald  bastard><l.  rebohle><r. c. ferreira><thomas  m\xc3\xbcller><gottfried  strasser><nicolas  regnault><d. p. nguyen'
10.1103/PhysRevB.72.155319|2005-10-21|78.67|b'josette  rivory><i.  stenger><cheng c. kao><b.  gallas><g.  vuye><serge  fisson'
10.1103/PhysRevB.72.155324|2005-10-25|78.67|b'henning  riechert><stefan  birner><massimo  galluppi><michael  hetterich><andreas  grau><lutz  geelhaar><wolfgang  stolz'
10.1103/PhysRevB.72.155331|2005-10-27|78.67|b'jorge m. garc\xc3\xada><juan  mart\xc3\xadnez-pastor><daniel  granados><benito  al\xc3\xa9n'
10.1103/PhysRevB.72.155333|2005-10-31|78.67|b'e. g. tsitsishvili><r.  v. baltz><heinz  kalt'
10.1103/PhysRevB.72.155334|2005-10-31|73.20|b'larisa a. khodarinova><timothy m. fromhold><david e. rourke'
10.1103/PhysRevB.72.155405|2005-10-07|73.20|b'wilfried  wurth><michael  martins><leif  glaser><matthias  reif'
10.1103/PhysRevB.72.155406|2005-10-10|78.67|b'c. a. furtado><g. f. chen><peter c. eklund><u. j. kim'
10.1103/PhysRevB.72.155411|2005-10-14|78.67|b'j. c. kim><gustavo a. narvaez><john w. wilkins'
10.1103/PhysRevB.72.155413|2005-10-14|78.67|b'linda e. reichl><han  hsu'
10.1103/PhysRevB.72.155426|2005-10-20|73.20|b'alain  dereux><thomas l. ferrell><alexandre  mary'
10.1103/PhysRevB.72.155436|2005-10-27|78.67|b's.  barrau><c.  lacabanne><emmanuel  flahaut><w. s. bacsa><pascal  puech><ph.  demont><ayman  bassil><ch.  power><j.  gonzalez><eric  perez'
10.1103/PhysRevB.72.155438|2005-10-27|78.67|b'valder nogueira freire><e. f. da silva><j. s. de sousa><j. p. leburton'
10.1103/PhysRevB.72.155443|2005-10-31|73.20|b'i. w. lyo><s. j. park><myung ho kang><j. e. lee><h. s. yoon'
10.1103/PhysRevB.72.155446|2005-10-31|73.20|b'y. l. li><g. y. gao><k. l. yao><z. l. liu'
10.1103/PhysRevB.72.161303|2005-10-06|78.67|b'david d. awschalom><evelyn l. hu><m. h. bartl><n. p. stern><galen d. stucky><m.  poggio'
10.1103/PhysRevB.72.161310|2005-10-24|78.67|b'c. z. ning><a. v. maslov'
10.1103/PhysRevB.72.161312|2005-10-24|78.67|b'm. s. skolnick><f.  pulizzi><t.  wright><m.  hopkinson><d. n. krizhanovskii><a.  ebbens><a. i. tartakovskii'
10.1103/PhysRevB.72.161317|2005-10-31|73.20|b'v. a. kovalskii><werner  wegscheider><i. v. kukushkin><s. i. gubarev><klaus  von klitzing><j. h. smet'
10.1103/PhysRevB.72.161404|2005-10-24|78.67|b'ferenc  simon><hans  kuzmany><valentin n. popov><rudolf  pfeiffer'
10.1103/PhysRevB.72.165111|2005-10-24|78.67|b'a.  naber><u. ch. fischer><g. colas des francs><d.  molenda'
10.1103/PhysRevB.72.165302|2005-10-03|73.20|b'm.  missous><anthony r. peaker><a. m. song><c.  balocco><s. w. lin'
10.1103/PhysRevB.72.165310|2005-10-06|78.67|b'j. c. cao><t. y. zhang><w. z. zhao'
10.1103/PhysRevB.72.165314|2005-10-11|78.67|b'r.  grill><m.  byszewski><gottfried h. d\xc3\xb6hler><m.  orlita><p.  hl\xc3\xaddek><m.  zv\xc3\xa1ra><s.  malzer'
10.1103/PhysRevB.72.165318|2005-10-17|73.20|b'denis v. vyalikh><martin  knupfer><v. yu. aristov><v. m. zhilin><o. v. molodtsova'
10.1103/PhysRevB.72.165325|2005-10-19|73.20|b'b. n. zvonkov><o. e. rut><v. a. larionova><a. v. germanenko><a. a. sherstobitov><g. m. minkov'
10.1103/PhysRevB.72.165330|2005-10-20|78.67|b'l. z. lin><zhen hua li><bin  lin'
10.1103/PhysRevB.72.165332|2005-10-25|78.67|b'klaus  pierz><j. h. wolter><p. m. koenraad><p.  offermans><peter a. maksym><mervyn  roy'
10.1103/PhysRevB.72.165334|2005-10-25|78.67|b'gabriel  bester><alex  zunger'
10.1103/PhysRevB.72.165337|2005-10-26|73.20|b'seon hee park><n. y. hwang><s. r. eric yang'
10.1103/PhysRevB.72.165339|2005-10-26|78.67|b'd.  andronikov><scott a. crooker><t.  barrick><v. p. kochereshko><grzegorz  karczewski><a. v. platonov'
10.1103/PhysRevB.72.165341|2005-10-26|78.67|b's. m. sadeghi><w. f. li'
10.1103/PhysRevB.72.165346|2005-10-28|78.67|b'dong  xu><weidong  chu><z. x. dai><j. l. zhu'
10.1103/PhysRevB.72.165351|2005-10-31|73.20|b'godfrey  gumbs'
10.1103/PhysRevB.72.165352|2005-10-31|73.20|b'bikash chandra gupta><inder p. batra'
10.1103/PhysRevB.72.165405|2005-10-05|73.20|b'tetsuya  aruga><osamu  ohgami><hiroshi  okuyama><takeshi  nakagawa><mitsuaki  nishijima><yuka  saito'
10.1103/PhysRevB.72.165406|2005-10-05|73.20|b'branko  gumhalter'
10.1103/PhysRevB.72.165410|2005-10-10|73.20|b'd. e. jiang><emily a. carter'
10.1103/PhysRevB.72.165412|2005-10-11|78.67|b'christopher c. davis><quirino  balzano><igor i. smolyaninov'
10.1103/PhysRevB.72.165419|2005-10-19|73.20|b'p.  riccardi><m.  commisso><m.  minniti><a.  sindona><assunta  bonanno><a.  oliva><ra\xc3\xbal a. baragiola'
10.1103/PhysRevB.72.165424|2005-10-25|73.20|b'michael  hochstrasser><mattia  mulazzi><jun  fujii><giancarlo  panaccione><giorgio  rossi><ivana  vobornik'
10.1103/PhysRevB.72.165429|2005-10-28|73.20|b'rolf j. haug><uli  zeitler><friedrich  sch\xc3\xa4ffler><detlef  heitmann><m. a. wilde><dirk  grundler><ch.  heyn><m.  rhode'
10.1103/PhysRevB.72.174428|2005-11-29|73.20|b'stefan  bl\xc3\xbcgel><phivos  mavropoulos><marjana  le\xc5\xbeai\xc4\x87'
10.1103/PhysRevB.72.174431|2005-11-30|73.20|b'young woo  son><noejung  park><s. w. han><h. y. lee><j. y. yu'
10.1103/PhysRevB.72.174516|2005-11-22|73.20|b'natalia  pavlenko><thilo  kopp'
10.1103/PhysRevB.72.193306|2005-11-18|78.67|b'l.  tsybeskov><b. v. kamenev><d. j. lockwood><j. m. baribeau'
10.1103/PhysRevB.72.193307|2005-11-18|73.20|b't. l. mcdonell><m. w. radny><p. v. smith><h. f. wilson><nigel a. marks><oliver  warschkow'
10.1103/PhysRevB.72.193309|2005-11-23|73.20|b'myung ho kang><ji young lee><s. c. jeong'
10.1103/PhysRevB.72.193312|2005-11-30|73.20|b'alberto  rodr\xc3\xadguez><jose m. cerver\xc3\xb3'
10.1103/PhysRevB.72.193401|2005-11-03|73.20|b'm. g. vergniory><j. m. pitarke><s.  crampin'
10.1103/PhysRevB.72.193405|2005-11-09|73.20|b'a. yu. nikitin><a. v. kats><m. l. nesterov'
10.1103/PhysRevB.72.193406|2005-11-09|73.20|b'katsushi  hashimoto><stefan  bl\xc3\xbcgel><roland  wiesendanger><stefan  heinze><g. . bihlmayer><focko  meier><p.  ferriani><jens  wiebe'
10.1103/PhysRevB.72.193411|2005-11-17|78.67|b'hiromichi  kataura><taishi  takenobu><s.  ves><g. a. kourouklis><j.  arvanitidis><konstantinos  papagelis><yoshihiro  iwasa><d.  christofilos'
10.1103/PhysRevB.72.193414|2005-11-21|78.67|b'gloria  platero><jes\xc3\xbas  i\xc3\xb1arrea'
10.1103/PhysRevB.72.195103|2005-11-14|73.20|b'j. h. li><c. t. chan'
10.1103/PhysRevB.72.195110|2005-11-22|78.67|b'weng w. chow><i.  el-kady><j. g. fleming'
10.1103/PhysRevB.72.195301|2005-11-01|78.67|b'j. h. wolter><t.  van lippen><e. w. bogaart><richard  n\xc3\xb6tzel><j. m. haverkort><takaaki  mano'
10.1103/PhysRevB.72.195306|2005-11-04|73.20|b'z. m. liu><tian  cui><w. j. he><y. m. ma><g. t. zou><c. b. chen'
10.1103/PhysRevB.72.195313|2005-11-09|78.67|b'b. w. cheng><x. x. wang><j. z. yu><w. k. ge><q. m. wang><j. g. zhang><lu  ding'
10.1103/PhysRevB.72.195314|2005-11-09|73.20|b'tairan  wang><kerwyn casey huang><john d. joannopoulos'
10.1103/PhysRevB.72.195315|2005-11-09|73.20|b'm. c. dharma-wardana><d. t. jost'
10.1103/PhysRevB.72.195316|2005-11-09|78.67|b'guy  allan><y. m. niquet><christophe  delerue'
10.1103/PhysRevB.72.195328|2005-11-18|78.67|b'g. g. martinez><yu. a. bychkov'
10.1103/PhysRevB.72.195332|2005-11-22|78.67|b'eli  kapon><m. h. baier><e.  pelucchi><d. y. oberli><k. f. karlsson><m. a. dupertuis><a.  malko><f.  michelini'
10.1103/PhysRevB.72.195336|2005-11-23|73.20|b'a. v. maslov><m. i. bakunov><s. b. bodrov'
10.1103/PhysRevB.72.195338|2005-11-23|78.67|b'michael  woerner><in\xc3\xa8s  waldm\xc3\xbcller><rudolf  hey><klaus h. ploog><t.  shih><andreas  knorr><klaus  reimann><thomas  elsaesser'
10.1103/PhysRevB.72.195341|2005-11-29|78.67|b'm.  dybiec><s.  ostapenko><t. v. torchynska'
10.1103/PhysRevB.72.195403|2005-11-03|78.67|b'serguei v. goupalov'
10.1103/PhysRevB.72.195407|2005-11-08|73.20|b'j. f. wang><z. y. ma><wei  ren'
10.1103/PhysRevB.72.195417|2005-11-18|73.20|b'hiroaki  miyata><hiroshi  daimon><yohji  hamada><koji  ogawa><fumihiko  matsui><koji  nakanishi><hidetoshi  namba><oliver  rader><youjiro  nakamura'
10.1103/PhysRevB.72.195423|2005-11-22|78.67|b'alice  ruini><giovanni  bussi><elisa  molinari><eric k. chang'
10.1103/PhysRevB.72.195425|2005-11-22|73.20|b'kouichi  hayashi><yoichi  uehara><sukekatsu  ushioda><ryuichi  arafune><shigenori  ueda'
10.1103/PhysRevB.72.195429|2005-11-28|73.20|b'joachim r. krenn><ulrich  hohenester'
10.1103/PhysRevB.72.195431|2005-11-29|73.20|b'x. j. liu><ren\xc3\xa9  stock><w.  rudolph'
10.1103/PhysRevB.72.201301|2005-11-15|78.67|b'r\xc3\xa9gis  andr\xc3\xa9><robert  romestain><guilllaume  malpuech><le si dang><maxime  richard><jacek  kasprzak><alexey v. kavokin'
10.1103/PhysRevB.72.201401|2005-11-01|73.20|b'a. k. geim><konstantin s. novoselov><d.  jiang><f.  schedin><s. v. morozov><a. a. firsov'
10.1103/PhysRevB.72.201404|2005-11-30|73.20|b'daiju  matsumura><kenta  amemiya><hitoshi  abe><enju  sakai><toshiaki  ohta'
10.1103/PhysRevB.72.205103|2005-11-02|73.20|b'john b. pendry><rafael  ruppin><kris  kempa'
10.1103/PhysRevB.72.205110|2005-11-07|73.20|b'victor m. yakovenko><yu. o. averkov'
10.1103/PhysRevB.72.205301|2005-11-02|78.67|b'kazuaki  sakoda><takashi  kuroda><nobuyuki  koguchi><giyuu  kido><tetsuyuki  ochiai><takaaki  mano><s.  sanguinetti'
10.1103/PhysRevB.72.205306|2005-11-04|78.67|b'karoly  mogyorosi><haohua  tu><david f. kelley'
10.1103/PhysRevB.72.205307|2005-11-07|78.67|b'j.  turner><munir h. nayfeh><steve  granick><s. r. habbal><a. j. smith><z. h. yamani><n.  roberts'
10.1103/PhysRevB.72.205308|2005-11-07|73.20|b'p.  casek><claudine  noguera><fabio  finocchi'
10.1103/PhysRevB.72.205309|2005-11-07|73.20|b'iv\xc3\xa1n  brihuega><jos\xc3\xa9 m. g\xc3\xb3mez-rodr\xc3\xadguez><pierre  mallet><e.  dupont-ferrier><st\xc3\xa9phane  pons><j. y. veuillen><laurence  magaud'
10.1103/PhysRevB.72.205311|2005-11-08|78.67|b'craig e. pryor><m. e. pistol'
10.1103/PhysRevB.72.205312|2005-11-08|78.67|b'jung hye park><i. s. hwang><y. m. choi><s. joon kwon'
10.1103/PhysRevB.72.205313|2005-11-08|73.20|b'michael p. lilly><alexander v. balatsky><yogesh n. joglekar'
10.1103/PhysRevB.72.205314|2005-11-08|78.67|b'x. w. zhang><j. b. xia'
10.1103/PhysRevB.72.205324|2005-11-18|78.67|b'no\xc3\xabl  magnea><n.  pauc><jo\xc3\xabl  eymery><f.  fournel><vincent  calvo'
10.1103/PhysRevB.72.205325|2005-11-18|78.67|b'no\xc3\xabl  magnea><n.  pauc><jo\xc3\xabl  eymery><f.  fournel><vincent  calvo'
10.1103/PhysRevB.72.205328|2005-11-18|73.20|b'chung n. whang><s. j. kang><y.  yi><moo hyun cho><g. s. chang><c. y. kim><a.  moewes><jonathan d. denlinger><kwang soo yoo'
10.1103/PhysRevB.72.205331|2005-11-21|78.67|b'j. z.  zhang><h. h. nilsson><ian  galbraith'
10.1103/PhysRevB.72.205332|2005-11-21|78.67|b'pawe\xc5\x82  machnikowski'
10.1103/PhysRevB.72.205336|2005-11-28|73.20|b'qiuming  yu><taisuke  ohta><marjorie a. olmstead><fumio s. ohuchi><aaron a. bostwick><andreas  klust><eli  rotenberg'
10.1103/PhysRevB.72.205339|2005-11-29|78.67|b'jochen  feldmann><j. g. m\xc3\xbcller><john m. lupton><horst  weller><a. l. rogach><d. v. talapin'
10.1103/PhysRevB.72.205405|2005-11-03|73.20|b'qinlin  guo><kehui  wu><j. f. jia><q. k. xue><y. c. yu><zhe  tang><e. g. wang><y. r. jiang'
10.1103/PhysRevB.72.205425|2005-11-16|78.67|b'sergei v. karpov><valeriy s. gerasimov><ivan l. isaev><vadim a. markel'
10.1103/PhysRevB.72.205429|2005-11-18|73.20|b'jun  nakamura><toshihiro  nitta><akiko  natori'
10.1103/PhysRevB.72.205436|2005-11-23|78.67|b'k.  gartsman><reshef  tenne><peter m. rafailov><ifat  kaplan-ashiri><christian  thomsen'
10.1103/PhysRevB.72.205438|2005-11-28|78.67|b'stephanie  reich><christian  thomsen><janina  maultzsch><hagen  telg'
10.1103/PhysRevB.72.207302|2005-11-29|73.20|b'marcos s. tavares'
10.1103/PhysRevB.72.214424|2005-12-14|73.20|b'ulrich  r\xc3\xbccker><h.  gollisch><r.  feder'
10.1103/PhysRevB.72.224403|2005-12-05|73.20|b'takuya  satoh><k. e. miyano><sumio  ishihara><hiroharu  tamaru><yasushi  ogimoto'
10.1103/PhysRevB.72.224501|2005-12-06|73.20|b'kazuhiko  kuroki><yukio  tanaka><masanori  ichioka><mitsuaki  takigawa'
10.1103/PhysRevB.72.233302|2005-12-12|78.67|b'j. i. chyi><t. h. hsieh><wen den chen><n. t. yeh><t. m. hsu><w. h. chang><h. l. chang'
10.1103/PhysRevB.72.233304|2005-12-13|73.20|b'g\xc3\xa9rald  dujardin><andrew j. mayne><damien  riedel'
10.1103/PhysRevB.72.233406|2005-12-19|73.20|b'goro  mizutani><tetsuya  iwai'
10.1103/PhysRevB.72.233408|2005-12-30|73.20|b'cl\xc3\xa9ment  didiot><a.  vedeneev><d.  malterre><b.  kierren><y.  fagot-revurat'
10.1103/PhysRevB.72.233409|2005-12-30|78.67|b'j. l. lou><fei  ye><z. p. su><b. g. wang'
10.1103/PhysRevB.72.235105|2005-12-02|73.20|b'takashi  mizokawa><n.  kojima><kiyomi  ikeda><j. w. quilty><j. y.  son><kou  takubo'
10.1103/PhysRevB.72.235108|2005-12-07|73.20|b'andrew j. millis><satoshi  okamoto'
10.1103/PhysRevB.72.235109|2005-12-09|78.67|b'nils erik dahlen><robert  van leeuwen><ulf  von barth><gianluca  stefanucci'
10.1103/PhysRevB.72.235113|2005-12-15|73.20|b'stefan  bl\xc3\xbcgel><d.  wortmann><hiroshi  ishida'
10.1103/PhysRevB.72.235117|2005-12-27|73.20|b'juan d. baena><m. j. freire><ricardo  marqu\xc3\xa9s><f.  mesa'
10.1103/PhysRevB.72.235119|2005-12-30|73.20|b'claire  schlenker><j. c. girard><christophe  brun><jacques  marcus><jean  dumas><z. z. wang'
10.1103/PhysRevB.72.235301|2005-12-02|78.67|b'klaus  pierz><s. d. baranovskii><o.  rubel><philip  dawson><ernst o. g\xc3\xb6bel><p. s. thomas'
10.1103/PhysRevB.72.235305|2005-12-05|73.20|b'j. h. bardarson><jakub  tworzyd\xc5\x82o><c. j. beenakker'
10.1103/PhysRevB.72.235306|2005-12-05|78.67|b'd.  keller><andreas  waag><scott a. crooker><dmitri r. yakovlev><laurens w. molenkamp><g. l. schmidt><t.  slobodskyy><w.  ossau><g. v. astakhov'
10.1103/PhysRevB.72.235307|2005-12-05|73.20|b'j. w. tomlinson><jean s\xc3\xa9bastien  caux><j. t. chalker'
10.1103/PhysRevB.72.235311|2005-12-08|78.67|b'jan  seebeck><paul  gartner><michael  lorke><frank  jahnke><t. r. nielsen'
10.1103/PhysRevB.72.235312|2005-12-09|78.67|b'r.  binder><ilya  rumyantsev><arthur l. smirl><n.  h. kwong'
10.1103/PhysRevB.72.235322|2005-12-19|78.67|b'paul  harrison><a.  \xc4\x8cer\xc5\xa1kus><g.  valu\xc5\xa1is><s.  a\xc5\xa1montas><j.  kundrotas><matthew p. halsall><e.  johannessen><b.  sherliker><matthew j. steer'
10.1103/PhysRevB.72.235324|2005-12-19|78.67|b'p.  n\xc4\x9bmec><p.  mal\xc3\xbd'
10.1103/PhysRevB.72.235327|2005-12-21|73.20|b'keisuke  sagisaka><daisuke  fujita'
10.1103/PhysRevB.72.235329|2005-12-22|73.20|b'b. v. potapkin><l. c. fonseca><anatoli  korkin><i. m. iskandarova><a. a. bagatur\xe2\x80\x99yants><andrei a. knizhnik'
10.1103/PhysRevB.72.235330|2005-12-22|78.67|b'shun lien chuang><s. h. chang'
10.1103/PhysRevB.72.235333|2005-12-29|78.67|b'lixin  dai><tai kai  ng'
10.1103/PhysRevB.72.235408|2005-12-07|78.67|b'j. h. jiang><s. g. chou><gene  dresselhaus><mildred s. dresselhaus><ado  jorio><ge. g. samsonidze><riichiro  saito'
10.1103/PhysRevB.72.235412|2005-12-08|78.67|b'kenji  imakita><shinji  hayashi><minoru  fujii><toshihiro  nakamura'
10.1103/PhysRevB.72.235416|2005-12-16|73.20|b'tomoaki  nishimura><yasushi  hoshino><y.  matsubara><yoshiaki  kido'
10.1103/PhysRevB.72.235423|2005-12-22|73.20|b'b\xc3\xb6rje  johansson><rajeev  ahuja><bo\xc2\xa8rje  johansson><z.  nabi><levente  vitos><j.  koll\xc3\xa1r><s. k. kwon><k.  k\xc3\xa1das'
10.1103/PhysRevB.72.235427|2005-12-29|73.20|b'w. m. skinner><h. w. nesbitt><g. u. von oertzen'
10.1103/PhysRevB.72.241201|2005-12-13|73.20|b'j. i. jang><j. p. wolfe'
10.1103/PhysRevB.72.241308|2005-12-15|73.20|b'akira  ishii><fumio  komori><hideaki  kusuhara><yasumasa  takagi><kan  nakatsuji'
10.1103/PhysRevB.72.241309|2005-12-15|78.67|b'd.  ferrand><l.  maingault><l.  besombes><y.  l\xc3\xa9ger><henri  mariette'
10.1103/PhysRevB.72.241311|2005-12-22|73.20|b'p.  atkinson><a. s. ghosh><harvey e. beere><michael  pepper><matthias  baenninger><david a. ritchie><ian  farrer'
10.1103/PhysRevB.72.241401|2005-12-05|73.20|b'karsten w. jacobsen><r.  stadler><kristian s. thygesen'
10.1103/PhysRevB.72.241402|2005-12-14|78.67|b'deborah  prezzi><stephanie  reich><michael s. strano><alice  ruini><christoph  lienau><robert  pomraenke><christian  thomsen><elisa  molinari><janina  maultzsch><eric k. chang'
10.1103/PhysRevB.72.241403|2005-12-15|78.67|b'p.  crespo><antonio  hernando><s.  penad\xc3\xa9s><j.  de la venta><j.  llopis><m. a. garcia><a.  fern\xc3\xa1ndez'
10.1103/PhysRevB.72.245107|2005-12-09|78.67|b'xiaohua  teng><yu zong chen><tian  jiang><yijun  feng'
10.1103/PhysRevB.72.245201|2005-12-01|78.67|b's. p. \xc5\x81epkowski><jacek a. majewski><g.  jurczak'
10.1103/PhysRevB.72.245301|2005-12-01|73.20|b'stephan  weiss><reinhold  egger'
10.1103/PhysRevB.72.245320|2005-12-15|73.20|b'xiangyang  peng><johannes  pollmann><peter  kr\xc3\xbcger'
10.1103/PhysRevB.72.245321|2005-12-15|78.67|b'masuhiro  mikami><tetsuya  morishita><wataru  shinoda><kengo  nishio'
10.1103/PhysRevB.72.245331|2005-12-21|78.67|b'yuriy v. pershin><carlo  piermarocchi'
10.1103/PhysRevB.72.245332|2005-12-21|78.67|b'david e. jesson><philipp  werner><maria b. lifshits><n. d. zakharov><dieter  bimberg><u. w. pohl><f.  guffarth><andrei  schliwa><k.  p\xc3\xb6tschke><vitaliy a. shchukin'
10.1103/PhysRevB.72.245333|2005-12-22|78.67|b'b. d. laikhtman><l. d. shvartsman'
10.1103/PhysRevB.72.245402|2005-12-02|78.67|b'i.  baltog><serge  lefrant><m.  baibarac'
10.1103/PhysRevB.73.014204|2006-01-24|73.20|b'mario i. molina'
10.1103/PhysRevB.73.014301|2006-01-12|73.20|b'e. s. rodrigues><p. e. de brito><h. n. nazareno'
10.1103/PhysRevB.73.014511|2006-01-12|73.20|b'k.  mcelroy><j. c. davis><qimiao  si><alexander v. balatsky><thomas peter devereaux><j. b. zhu><j. j. lee'
10.1103/PhysRevB.73.033105|2006-01-25|73.20|b'vladimir e. kravtsov><alexander  ossipov'
10.1103/PhysRevB.73.033306|2006-01-10|78.67|b'p.  atkinson><r. mark stevenson><andrew j. shields><p.  see><david a. ritchie><k.  cooper><robert j. young><ian  farrer><d. g. gevaux'
10.1103/PhysRevB.73.033307|2006-01-10|78.67|b'giuseppe  faraci><salvo  la rosa><paola  russo><santo  gibilisco><agata r. pennisi'
10.1103/PhysRevB.73.033315|2006-01-19|78.67|b'eric  feltin><m.  ilegems><gabriel  christmann><nicolas  grandjean><michele  mosca><rapha\xc3\xabl  butt\xc3\xa9><j. f. carlin'
10.1103/PhysRevB.73.033317|2006-01-23|78.67|b'jacob b.  khurgin'
10.1103/PhysRevB.73.033319|2006-01-31|78.67|b'g. f. chen><steven h. simon><ronen  rapaport'
10.1103/PhysRevB.73.033408|2006-01-26|73.20|b'dominic  zerulla><g.  isfort><k. d. schierbaum'
10.1103/PhysRevB.73.035302|2006-01-03|78.67|b'vollrath martin axt><tilmann  kuhn><a.  kr\xc3\xbcgel'
10.1103/PhysRevB.73.035305|2006-01-09|73.20|b'w.  jask\xc3\xb3lski><j. l. movilla><josep  planelles'
10.1103/PhysRevB.73.035310|2006-01-11|73.20|b'karl heinz rieder><myung ho kang><r. m. feenstra><ji young lee><gerhard  meyer'
10.1103/PhysRevB.73.035324|2006-01-23|73.20|b'saar  rahav><piet w. brouwer'
10.1103/PhysRevB.73.035326|2006-01-23|78.67|b'pawel  hawrylak><s. h. cheng'
10.1103/PhysRevB.73.035327|2006-01-24|73.20|b'johannes  pollmann><peter  kr\xc3\xbcger'
10.1103/PhysRevB.73.035330|2006-01-26|73.20|b'james r. chelikowsky><kenji  ohmori><m. m. g. alemany><tomoko  sugano><hyunwook  kwak><john h. weaver><koji s. nakayama'
10.1103/PhysRevB.73.035333|2006-01-31|78.67|b's. y. liu><c. m. wang><x. l. lei'
10.1103/PhysRevB.73.035334|2006-01-31|78.67|b'l. c. yang><marc m. dignam'
10.1103/PhysRevB.73.035335|2006-01-31|78.67|b'v. a. bondarenko><y. f. zhao'
10.1103/PhysRevB.73.035336|2006-01-31|73.20|b'dan  ritter><simon s. cohen><s.  saraf><y.  dvash><yossi  rosenwaks><a.  schwarzman'
10.1103/PhysRevB.73.035402|2006-01-03|73.20|b'sven  tougaard><f.  yubero><n.  pauly'
10.1103/PhysRevB.73.035407|2006-01-05|73.20|b'j. a. dionne><albert  polman><harry a. atwater><l. a. sweatlock'
10.1103/PhysRevB.73.035408|2006-01-05|78.67|b'x. f. qian><sidney  yip><xi  lin><j. f. li'
10.1103/PhysRevB.73.035409|2006-01-05|73.20|b'g.  fedorov><a. v. dorofeenko><sergei a. tretyakov><stanislav i. maslovski><a. p. vinogradov><i. a. ryzhikov'
10.1103/PhysRevB.73.035412|2006-01-06|73.20|b'n. a. w. holzwarth><yonas b. abraham'
10.1103/PhysRevB.73.035428|2006-01-24|78.67|b'd. j. blackwood><andrew a. bettiol><m. h. breese><f. t. champeaux><e. j. teo'
